Text,Difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,VERB,DET,NOUN,ADP,NUM,CCONJ,PUNCT,num_words_before_first_verb,AUX,ADJ,LOC,SCONJ,PROPN,ORG,ADV,MISC,PER,X,SYM,PART,INTJ,SPACE
Étaler la pâte au rouleau à pâtisserie et la mettre sur les pommes.,A2,67,13,4.230769230769231,7.0,1.8571428571428572,1.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuire environ 30 minutes au four à 180-200°C.,A2,45,8,4.75,2.0,4.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand la tarte est cuite, la sortir du four et la retourner pour la servir.",A2,75,15,4.066666666666666,8.0,1.875,1.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La tarte Tatin est délicieuse tiède, accompagnée d’une boule de glace à la vanille ou encore d’une cuillère de crème.",A2,117,20,4.9,6.0,3.3333333333333335,0.0,4.0,4.0,6.0,3.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Du 17 au 18 mars, découvrez les sciences avec de jeunes Québécois !",A2,67,13,4.230769230769231,4.0,3.25,1.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La compétition « Expo-sciences » permet à des jeunes âgés de 15 à 20 ans de présenter pendant deux jours aux visiteurs un projet scientifique qui les passionne.,A2,160,28,4.75,9.0,3.111111111111111,3.0,2.0,3.0,8.0,6.0,2.0,0.0,4.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elle permet aussi de montrer que les sciences et les technologies sont faciles et intéressantes.,A2,96,15,5.466666666666667,7.0,2.142857142857143,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rendez-vous au cégep de Drummondville pour participer à cet événement organisé chaque année par le Conseil du loisir scientifique.,A2,130,19,5.894736842105263,7.0,2.7142857142857144,0.0,2.0,5.0,7.0,4.0,0.0,0.0,1.0,8.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Heures d’ouverture au public Samedi 17 mars, de 13h à 16h45.",A2,60,11,4.545454545454546,3.0,3.6666666666666665,0.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dimanche 18 mars, de 9h30 à 12h et de 13h à 14h15.",A2,50,12,3.25,5.0,2.4,0.0,0.0,0.0,2.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cérémonie de remise de prix le dimanche à 14h30.,A2,48,9,4.444444444444445,4.0,2.25,0.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Au total, des prix d’une valeur de 20 000 $ sont à gagner !",A2,59,14,3.2857142857142856,4.0,3.5,0.0,1.0,5.0,4.0,3.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tu veux venir avec moi demain soir au concert du chanteur M ?,A2,61,13,3.769230769230769,4.0,3.25,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Il me reste une place.,A2,22,5,3.6,2.0,2.5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Réponds-moi vite !,A2,18,3,5.333333333333333,0.0,inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand on est ado, on se pose des tas de questions.",A2,50,11,3.6363636363636362,6.0,1.8333333333333333,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"On a envie de savoir, de comprendre et de se détendre.",A2,54,11,4.0,5.0,2.2,2.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tous les 15 jours, Okapi emmène les 10-15 ans à la découverte du monde et propose.",A2,82,16,4.1875,6.0,2.6666666666666665,0.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Des réponses aux questions que l’on se pose sur soi et sur les autres.,A2,70,14,4.071428571428571,7.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dans chaque numéro, Okapi ouvre des espaces de discussion où garçons et filles échangent et se confient.",A2,104,17,5.176470588235294,5.0,3.4,2.0,2.0,2.0,5.0,2.0,0.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le meilleur de l’actualité cinéma, musique, livres et jeux.",A2,59,9,5.666666666666667,2.0,4.5,0.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Okapi fait partager ses coups de cœur : rencontres de stars, critiques, choix des lecteurs.",A2,91,15,5.133333333333334,4.0,3.75,0.0,1.0,1.0,6.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sans oublier les incontournables rendez-vous BD, les jeux et les concours!",A2,74,11,5.818181818181818,4.0,2.75,0.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Visitez le site Internet du magazine.,A2,37,6,5.333333333333333,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Bimensuel créé en 1971.,A2,23,4,5.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Les vacances approchent et j’aimerais bien te voir !,A2,52,9,4.888888888888889,2.0,4.5,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Je sais que tu ne connais pas Paris alors je te propose de venir passer quelques jours chez moi.,A2,96,19,4.105263157894737,7.0,2.7142857142857144,4.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Visite des musées, tour Eiffel, théâtres, cinés, bons restaurants.",A2,66,9,6.444444444444445,1.0,9.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Réponds-moi vite et fais ta réservation pour venir.,A2,51,8,5.5,3.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Si tu veux tu peux aussi m’appeler ; je suis chez moi vers 20 h 30.,A2,67,16,3.25,5.0,3.2,2.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Je t’embrasse.,A2,14,2,6.5,0.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comment peut-on aimer l'école ?,A2,31,5,5.4,0.0,inf,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C'est la question que se pose Grégoire.,A2,39,7,4.714285714285714,3.0,2.3333333333333335,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ou plutôt, il ne se la pose plus : il n'aime pas l'école, il la déteste.",A2,72,16,3.5625,8.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Après tout que lui offre-t-elle à part de l'ennui et une grosse boule d'angoisse au creux du ventre ?,A2,101,19,4.368421052631579,8.0,2.375,3.0,1.0,4.0,6.0,4.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Grégoire est nul à l'école, tellement nul qu'à treize ans il est toujours en sixième.",A2,85,15,4.733333333333333,5.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pourtant, Grégoire est loin d'être un idiot, il est même plein de de talents !",A2,78,15,4.266666666666667,7.0,2.142857142857143,1.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ce qu'il aime par dessus tout, c'est le bricolage.",A2,50,9,4.666666666666667,2.0,4.5,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il a déjà inventé une machine à enlever la peau des bananes !,A2,61,13,3.769230769230769,4.0,3.25,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La seule personne qui le comprenne vraiment, c'est son grand-père, avec lequel il passe de longues heures à bricoler dans la petite maison du jardin.",A2,149,25,5.0,10.0,2.5,5.0,3.0,4.0,5.0,4.0,0.0,0.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pourtant, lorsque Grégoire est renvoyé du collège, le vieil homme se fâche.",A2,75,12,5.333333333333333,4.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Anna Gavalda signe ici son tout premier roman pour la jeunesse.,A2,63,11,4.818181818181818,3.0,3.6666666666666665,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Un roman émouvant, où il est question d'apprendre à vivre, de trouver sa place parmi les autres.",A2,96,17,4.705882352941177,6.0,2.8333333333333335,2.0,2.0,3.0,4.0,4.0,0.0,0.0,3.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C'est auprès de son grand-père que Grégoire trouvera le courage de lutter pour devenir quelqu'un et grandir tout simplement.,A2,124,19,5.578947368421052,7.0,2.7142857142857144,1.0,3.0,3.0,4.0,3.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Une histoire très touchante, servie par la plume d'Anna Gavalda qui n'a pas son pareil pour dire simplement les émotions et les sentiments les plus forts.",A2,154,26,4.961538461538462,10.0,2.6,1.0,3.0,6.0,5.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Madame, Monsieur, Vous devez acheter des titres de transports (métro, bus, tramway, train) dans le cadre de vos déplacements professionnels.",A2,140,20,6.05,6.0,3.3333333333333335,1.0,3.0,3.0,6.0,3.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
"Pour cela, vous pouvez utiliser le moyen de paiement que vous désirez (chèque, liquide, carte bancaire).",A2,104,16,5.5625,5.0,3.2,4.0,3.0,1.0,4.0,2.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lors de l’achat de vos billets, n’oubliez surtout pas de : préciser votre situation familiale (réductions possibles), demander le justificatif (facture justifiant le paiement).",A2,176,24,6.375,8.0,3.0,0.0,4.0,4.0,6.0,3.0,1.0,0.0,8.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Pour le remboursement, envoyez au bureau du personnel, à la fin du mois, vos titres de transports utilisés.",A2,107,18,5.0,8.0,2.25,0.0,2.0,6.0,7.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dans le cas d’un premier remboursement, joignez un relevé d’identité bancaire (RIB).",A2,84,12,6.083333333333333,2.0,6.0,0.0,2.0,3.0,6.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Précisez également votre identité, votre fonction et le service pour lequel vous travaillez.",A2,92,13,6.153846153846154,6.0,2.1666666666666665,2.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrêtez toute activité.,A2,23,3,7.0,0.0,inf,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dirigez-vous avec calme vers la sortie.,A2,39,6,5.666666666666667,2.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Respectez l’interdiction d’utiliser les ascenseurs.,A2,51,5,9.4,1.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Respectez les consignes qui pourront vous être données par les responsables chargés de coordonner les opérations d’évacuation.,A2,126,17,6.470588235294118,7.0,2.4285714285714284,2.0,6.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Restez solidaires des autres personnes et portez assistance aux personnes handicapées.,A2,86,11,6.909090909090909,3.0,3.6666666666666665,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fermez les fenêtres et les portes.,A2,34,6,4.833333333333333,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Respectez l’interdiction de revenir sur ses pas.,A2,48,7,6.0,3.0,2.3333333333333335,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rejoignez très rapidement le point de rassemblement indiqué sur le plan d’évacuation.,A2,85,12,6.166666666666667,4.0,3.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nous recherchons des personnes qui veulent progresser et travailler en équipe.,A2,78,11,6.181818181818182,4.0,2.75,2.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Il n’y a pas de formation idéale, mais il faut au minimum avoir un diplôme Bac + 2.",A2,83,18,3.6666666666666665,6.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nous ne recherchons pas de CV parfaits mais nous voulons y retrouver la personnalité du candidat.,A2,97,16,5.125,8.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Après une première sélection des CV, nous contactons le candidat au téléphone pour connaître ses motivations.",A2,109,16,5.875,7.0,2.2857142857142856,1.0,2.0,4.0,4.0,3.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Un CV clair et lisible est important mais pas autant qu’un entretien téléphonique.,A2,82,13,5.384615384615385,4.0,3.25,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nous visitons aussi beaucoup les réseaux sociaux d’Internet.,A2,60,8,6.625,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alors, comment se passe ton installation dans ton nouveau poste ?",A2,65,11,5.0,4.0,2.75,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J’ai vu Christine et elle m’a dit que tout va bien pour toi.,A2,60,13,3.6923076923076925,4.0,3.25,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mais c’est tout.,A2,16,3,4.666666666666667,0.0,inf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Écris-moi pour me raconter ce que tu fais, comment sont tes nouveaux collègues et comment ça va avec ton chef.",A2,110,20,4.55,10.0,2.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C’est avec grand plaisir que je vous envoie ce message pour vous décrire votre voyage à Paris en notre compagnie.,A2,113,20,4.7,11.0,1.8181818181818181,3.0,2.0,3.0,4.0,4.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"À votre arrivée, le 7 juin prochain, nous allons vous accueillir à l’aéroport pour vous conduire à votre hôtel.",A2,111,19,4.894736842105263,9.0,2.111111111111111,3.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puis, du 8 au 17 juin, vous allez visiter la capitale de notre pays accompagnés de notre guide, Hervé, qui va vous faire découvrir les musées, les rues, les boutiques mais aussi les restaurants de Paris.",A2,203,36,4.666666666666667,16.0,2.25,4.0,4.0,9.0,8.0,3.0,1.0,2.0,7.0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N’oubliez pas votre appareil photo !,A2,36,6,5.166666666666667,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les températures en ce moment à Paris sont comprises entre 20 et 24 degrés.,A2,75,14,4.428571428571429,5.0,2.8,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Un climat délicieux.,A2,20,3,6.0,0.0,inf,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
À très bientôt.,A2,15,3,4.333333333333333,0.0,inf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Utile dans la vie privée et professionnelle, quel est l’ordinateur portable idéal ?",A2,83,13,5.461538461538462,4.0,3.25,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suivez nos conseils !,A2,21,4,4.5,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Avant de faire cet achat, vous devez comparer les ordinateurs en fonction du poids, de la taille, etc.",A2,102,18,4.722222222222222,7.0,2.5714285714285716,1.0,3.0,4.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bref : réfléchir à l’utilisation que vous allez en avoir et non pas en fonction du prix, même mini !",A2,100,20,4.05,9.0,2.2222222222222223,3.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cette année, le soixante-cinquième Festival de Cannes, qui va avoir lieu du 16 au 27 juin, est différent avec de nombreux films sud-américains et asiatiques.",A2,157,25,5.32,9.0,2.7777777777777777,2.0,2.0,5.0,6.0,2.0,1.0,1.0,4.0,11.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Un choix difficile mais important : le public français écoute souvent les professionnels de Cannes pour choisir le film qu’il va aller voir au cinéma.,A2,150,25,5.04,7.0,3.5714285714285716,2.0,3.0,5.0,7.0,2.0,0.0,1.0,2.0,22.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"L’actrice française Bérénice Béjo, qui a gagné un prix pour son dernier film le 24 février dernier, va ouvrir la fête le 16 juin.",A2,129,24,4.416666666666667,7.0,3.4285714285714284,1.0,3.0,5.0,7.0,1.0,2.0,0.0,3.0,9.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Le président du festival va annoncer le grand gagnant le soir du 27 juin.,A2,73,14,4.285714285714286,4.0,3.5,0.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pas un villageois n’y échappe.,A2,30,5,5.2,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"« La ferme » de TF1, est aujourd’hui le principal sujet de discussion à Visan (Vaucluse), du salon de coiffure à la boulangerie.",A2,128,23,4.608695652173913,9.0,2.5555555555555554,0.0,0.0,4.0,6.0,5.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C’est dans ce village de 1638 habitants que sont implantés les locaux de la nouvelle émission de téléréalité.,A2,109,18,5.111111111111111,9.0,2.0,1.0,1.0,3.0,5.0,4.0,1.0,0.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Une vingtaine de célébrités sont enfermées dans une ferme pour y travailler.,A2,76,12,5.416666666666667,6.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Au village, il y a les pour et les contre. Mais les enthousiastes sont les plus nombreux.",A2,89,17,4.294117647058823,9.0,1.8888888888888888,2.0,1.0,5.0,2.0,2.0,0.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Au café, le patron allume la télé à l’heure de l’émission : Les clients la regardent, chacun y va de son commentaire.",A2,117,22,4.363636363636363,8.0,2.75,2.0,2.0,6.0,8.0,3.0,1.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Souvent, des passants nous demandent où est située la ferme.",A2,60,10,5.1,4.0,2.5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Des passants parfois envahissants : 400 voitures ont débarqué le lundi de Pâques.,A2,81,13,5.3076923076923075,3.0,4.333333333333333,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
